airFlightNum,eventTime,eventPriority,eventType
UA20351,36480,1,0
UA20528,36480,1,0
UA20965,36480,1,0
UA21256,36480,1,0
UA20230,36480,1,1
UA20303,36480,1,1
UA20270,36540,1,0
UA20629,36540,1,0
UA20982,36540,1,0
UA21216,36540,1,0
UA20264,36540,1,1
UA20319,36540,1,1
UA20351,36540,1,1
UA20528,36540,1,1
UA20965,36540,1,1
UA21256,36540,1,1
UA20303,2480,1,2
UA20303,2540,1,3
UA20816,2828,1,2
UA20816,2888,1,3
UA20607,3818,1,2
UA20607,3878,1,3
UA10774,3911,1,2
UA10774,3971,1,3
UA10187,3972,1,2
UA10187,4032,1,3
UA21150,4659,1,2
UA21150,4719,1,3
UA10533,4853,1,2
UA10533,4913,1,3
UA20351,5005,1,2
UA20351,5065,1,3
UA11143,5751,1,2
UA11143,5811,1,3
UA21256,6811,1,2
UA21256,6871,1,3
UA10438,7233,1,2
UA10438,7293,1,3
UA10568,7385,1,2
UA10568,7445,1,3
UA20144,7538,1,2
UA20144,7598,1,3
UA10962,7778,1,2
UA10962,7838,1,3
UA10911,8376,1,2
UA10911,8436,1,3
UA20965,9972,1,2
UA20965,10032,1,3
UA20074,10808,1,2
UA20074,10868,1,3
UA11366,13084,1,2
UA11366,13144,1,3
UA21264,14223,1,2
UA21264,14283,1,3
UA20230,17201,10,2
UA20230,17261,1,3
UA20115,36600,1,0
UA20781,36600,1,0
UA20790,36600,1,0
UA20983,36600,1,0
UA21095,36600,1,0
UA21266,36600,1,0
UA20270,36600,1,1
UA20629,36600,1,1
UA20982,36600,1,1
UA21216,36600,1,1
UA20455,36660,1,0
UA20642,36660,1,0
UA20115,36660,1,1
UA20781,36660,1,1
UA20790,36660,1,1
UA20983,36660,1,1
UA21095,36660,1,1
UA21266,36660,1,1
UA20001,36720,1,0
UA20455,36720,1,1
UA20642,36720,1,1
UA20688,36780,1,0
UA20808,36780,1,0
UA21147,36780,1,0
UA20001,36780,1,1
UA20026,36840,1,0
UA20070,36840,1,0
UA20739,36840,1,0
UA20873,36840,1,0
UA20879,36840,1,0
UA20688,36840,1,1
UA20808,36840,1,1
UA21147,36840,1,1
UA10256,1370,1,2
UA10256,1430,1,3
UA10004,1883,1,2
UA10004,1943,1,3
UA21095,2145,1,2
UA21095,2205,1,3
UA11038,3077,1,2
UA11038,3137,1,3
UA20808,3496,1,2
UA20808,3556,1,3
UA11383,3582,1,2
UA11383,3642,1,3
UA11012,4030,1,2
UA10943,4043,1,2
UA11012,4090,1,3
UA10943,4103,1,3
UA10481,4292,1,2
UA10481,4352,1,3
UA20790,4601,1,2
UA20790,4661,1,3
UA21266,5697,1,2
UA21266,5757,1,3
UA20642,6036,1,2
UA20642,6096,1,3
UA20688,6723,1,2
UA11191,6769,1,2
UA20688,6783,1,3
UA11191,6829,1,3
UA10163,7977,1,2
UA10163,8037,1,3
UA10217,9579,1,2
UA11213,9609,1,2
UA10217,9639,1,3
UA11213,9669,1,3
UA20115,10299,1,2
UA20115,10359,1,3
UA10676,11526,1,2
UA10676,11586,1,3
UA20001,14321,10,2
UA20001,14381,1,3
UA20100,36900,1,0
UA20186,36900,1,0
UA20315,36900,1,0
UA21186,36900,1,0
UA20026,36900,1,1
UA20070,36900,1,1
UA20739,36900,1,1
UA20873,36900,1,1
UA20879,36900,1,1
UA20119,36960,1,0
UA20443,36960,1,0
UA20636,36960,1,0
UA20826,36960,1,0
UA20100,36960,1,1
UA20186,36960,1,1
UA20315,36960,1,1
UA21186,36960,1,1
UA20119,36961,1,0
UA20213,37020,1,0
UA20443,37020,1,1
UA20636,37020,1,1
UA20826,37020,1,1
UA20119,37021,1,1
UA20025,37080,1,0
UA20307,37080,1,0
UA20375,37080,1,0
UA20738,37080,1,0
UA21106,37080,1,0
UA20213,37080,1,1
UA20587,37140,1,0
UA20767,37140,1,0
UA20025,37140,1,1
UA20307,37140,1,1
UA20375,37140,1,1
UA20738,37140,1,1
UA21106,37140,1,1
UA10346,0,1,2
UA10346,60,1,3
UA10695,1668,1,2
UA10695,1728,1,3
UA20879,2930,1,2
UA11172,2987,1,2
UA20879,2990,1,3
UA11172,3047,1,3
UA10796,3439,1,2
UA10796,3499,1,3
UA10584,3574,1,2
UA10584,3634,1,3
UA20826,5618,1,2
UA20826,5678,1,3
UA20315,5983,1,2
UA20315,6043,1,3
UA20307,7018,1,2
UA20307,7078,1,3
UA21106,7175,1,2
UA21106,7235,1,3
UA20186,7986,1,2
UA20186,8046,1,3
UA11234,9508,1,2
UA11234,9568,1,3
UA10550,10059,1,2
UA10550,10119,1,3
UA20738,10640,1,2
UA20738,10700,1,3
UA10714,11333,1,2
UA10714,11393,1,3
UA21186,12541,1,2
UA21186,12601,1,3
UA10846,16593,10,2
UA10846,16653,1,3
UA20136,37200,1,0
UA20721,37200,1,0
UA21103,37200,1,0
UA20587,37200,1,1
UA20767,37200,1,1
UA20907,37260,1,0
UA20973,37260,1,0
UA20136,37260,1,1
UA20721,37260,1,1
UA21103,37260,1,1
UA21160,37320,1,0
UA20907,37320,1,1
UA20973,37320,1,1
UA20049,37380,1,0
UA20245,37380,1,0
UA20769,37380,1,0
UA20996,37380,1,0
UA21132,37380,1,0
UA21282,37380,1,0
UA21160,37380,1,1
UA20522,37440,1,0
UA20677,37440,1,0
UA21081,37440,1,0
UA20049,37440,1,1
UA20245,37440,1,1
UA20769,37440,1,1
UA20996,37440,1,1
UA21132,37440,1,1
UA21282,37440,1,1
UA11181,1563,1,2
UA11181,1623,1,3
UA10910,2191,1,2
UA10910,2251,1,3
UA20587,3627,1,2
UA20587,3687,1,3
UA10483,4696,1,2
UA10483,4756,1,3
UA10277,4920,1,2
UA10277,4980,1,3
UA20721,5378,1,2
UA20721,5438,1,3
UA10241,5904,1,2
UA21103,5949,1,2
UA10241,5964,1,3
UA21103,6009,1,3
UA10134,7977,1,2
UA10134,8037,1,3
UA20996,8286,1,2
UA20996,8346,1,3
UA11204,8654,1,2
UA11204,8714,1,3
UA20245,13174,1,2
UA20245,13234,1,3
UA20889,37500,1,0
UA21295,37500,1,0
UA20522,37500,1,1
UA20677,37500,1,1
UA21081,37500,1,1
UA20651,37560,1,0
UA20709,37560,1,0
UA20912,37560,1,0
UA20889,37560,1,1
UA21295,37560,1,1
UA20961,37620,1,0
UA21299,37620,1,0
UA20651,37620,1,1
UA20709,37620,1,1
UA20912,37620,1,1
UA20371,37680,1,0
UA20507,37680,1,0
UA20784,37680,1,0
UA20961,37680,1,1
UA21299,37680,1,1
UA20368,37740,1,0
UA20980,37740,1,0
UA20371,37740,1,1
UA20507,37740,1,1
UA20784,37740,1,1
UA20889,529,1,2
UA20889,589,1,3
UA20677,1282,1,2
UA20677,1342,1,3
UA10812,3287,1,2
UA10812,3347,1,3
UA20961,4299,1,2
UA20961,4359,1,3
UA10677,5623,1,2
UA10677,5683,1,3
UA10496,6050,1,2
UA10496,6110,1,3
UA10997,6194,1,2
UA20784,6218,1,2
UA10997,6254,1,3
UA20784,6278,1,3
UA10590,6417,1,2
UA10590,6477,1,3
UA21299,6811,1,2
UA21299,6871,1,3
UA10675,9330,1,2
UA10675,9390,1,3
UA20507,10367,1,2
UA20507,10427,1,3
UA11024,11371,1,2
UA11024,11431,1,3
UA10044,11824,1,2
UA10044,11884,1,3
UA20190,37800,1,0
UA20385,37800,1,0
UA20689,37800,1,0
UA21111,37800,1,0
UA20368,37800,1,1
UA20980,37800,1,1
UA20209,37860,1,0
UA20228,37860,1,0
UA20942,37860,1,0
UA21117,37860,1,0
UA20190,37860,1,1
UA20385,37860,1,1
UA20689,37860,1,1
UA21111,37860,1,1
UA20032,37920,1,0
UA20191,37920,1,0
UA20311,37920,1,0
UA20532,37920,1,0
UA20612,37920,1,0
UA21112,37920,1,0
UA21238,37920,1,0
UA20209,37920,1,1
UA20228,37920,1,1
UA20942,37920,1,1
UA21117,37920,1,1
UA20211,37980,1,0
UA20404,37980,1,0
UA20502,37980,1,0
UA20723,37980,1,0
UA20959,37980,1,0
UA21161,37980,1,0
UA20032,37980,1,1
UA20191,37980,1,1
UA20311,37980,1,1
UA20532,37980,1,1
UA20612,37980,1,1
UA21112,37980,1,1
UA21238,37980,1,1
UA20561,38040,1,0
UA21052,38040,1,0
UA21192,38040,1,0
UA20211,38040,1,1
UA20404,38040,1,1
UA20502,38040,1,1
UA20723,38040,1,1
UA20959,38040,1,1
UA21161,38040,1,1
UA11345,2937,1,2
UA11345,2997,1,3
UA10965,3783,1,2
UA10965,3843,1,3
UA10341,4500,1,2
UA10341,4560,1,3
UA21161,5139,1,2
UA21161,5199,1,3
UA10537,5368,1,2
UA10537,5428,1,3
UA10314,5808,1,2
UA10314,5868,1,3
UA21238,6483,1,2
UA21238,6543,1,3
UA20502,7603,1,2
UA20502,7663,1,3
UA20942,8705,1,2
UA20959,8763,1,2
UA20942,8765,1,3
UA20959,8823,1,3
UA20385,9668,1,2
UA20385,9728,1,3
UA10416,9927,1,2
UA10416,9987,1,3
UA20368,12636,1,2
UA20368,12696,1,3
UA11247,13228,1,2
UA11247,13288,1,3
UA10197,14234,1,2
UA10197,14294,1,3
UA20265,38100,1,0
UA20333,38100,1,0
UA20828,38100,1,0
UA21141,38100,1,0
UA20561,38100,1,1
UA21052,38100,1,1
UA21192,38100,1,1
UA20193,38160,1,0
UA20355,38160,1,0
UA20438,38160,1,0
UA20611,38160,1,0
UA20668,38160,1,0
UA20791,38160,1,0
UA20265,38160,1,1
UA20333,38160,1,1
UA20828,38160,1,1
UA21141,38160,1,1
UA20298,38220,1,0
UA20716,38220,1,0
UA20975,38220,1,0
UA21155,38220,1,0
UA20193,38220,1,1
UA20355,38220,1,1
UA20438,38220,1,1
UA20611,38220,1,1
UA20668,38220,1,1
UA20791,38220,1,1
UA20207,38280,1,0
UA20551,38280,1,0
UA20746,38280,1,0
UA20823,38280,1,0
UA20853,38280,1,0
UA21020,38280,1,0
UA21104,38280,1,0
UA20298,38280,1,1
UA20716,38280,1,1
UA20975,38280,1,1
UA21155,38280,1,1
UA20207,38340,1,1
UA20551,38340,1,1
UA20746,38340,1,1
UA20823,38340,1,1
UA20853,38340,1,1
UA21020,38340,1,1
UA21104,38340,1,1
UA20853,556,1,2
UA20853,616,1,3
UA10275,2743,1,2
UA10804,2758,1,2
UA10275,2803,1,3
UA10804,2818,1,3
UA11276,2974,1,2
UA11276,3034,1,3
UA10397,3672,1,2
UA10397,3732,1,3
UA21052,3810,1,2
UA21052,3870,1,3
UA10289,3993,1,2
UA10289,4053,1,3
UA10322,4054,1,2
UA10322,4114,1,3
UA10338,4179,1,2
UA10338,4239,1,3
UA20438,5258,1,2
UA20438,5318,1,3
UA20355,6120,1,2
UA20355,6180,1,3
UA20668,6981,1,2
UA20668,7041,1,3
UA20333,7986,1,2
UA20333,8046,1,3
UA10968,9297,1,2
UA10968,9357,1,3
UA20791,11178,1,2
UA20791,11238,1,3
UA10632,11807,1,2
UA21141,11817,1,2
UA10632,11867,1,3
UA21141,11877,1,3
UA20561,11980,1,2
UA20561,12040,1,3
UA20265,12152,1,2
UA20265,12212,1,3
UA21192,12414,1,2
UA21192,12474,1,3
UA20298,15277,10,2
UA20298,15337,1,3
UA11170,16771,10,2
UA11170,16831,1,3
UA20079,38400,1,0
UA20280,38400,1,0
UA20949,38400,1,0
UA21200,38400,1,0
UA20018,38460,1,0
UA20362,38460,1,0
UA20527,38460,1,0
UA20881,38460,1,0
UA20938,38460,1,0
UA21037,38460,1,0
UA21108,38460,1,0
UA21205,38460,1,0
UA20079,38460,1,1
UA20280,38460,1,1
UA20949,38460,1,1
UA21200,38460,1,1
UA20447,38520,1,0
UA20838,38520,1,0
UA21032,38520,1,0
UA20018,38520,1,1
UA20362,38520,1,1
UA20527,38520,1,1
UA20881,38520,1,1
UA20938,38520,1,1
UA21037,38520,1,1
UA21108,38520,1,1
UA21205,38520,1,1
UA20276,38580,1,0
UA21219,38580,1,0
UA20447,38580,1,1
UA20838,38580,1,1
UA21032,38580,1,1
UA20164,38640,1,0
UA20254,38640,1,0
UA20290,38640,1,0
UA20292,38640,1,0
UA20419,38640,1,0
UA20276,38640,1,1
UA21219,38640,1,1
UA20290,38641,1,0
UA20292,38641,1,0
UA11044,1576,1,2
UA11044,1636,1,3
UA10548,4003,1,2
UA10548,4063,1,3
UA11131,5949,1,2
UA11131,6009,1,3
UA20938,7150,1,2
UA20938,7210,1,3
UA10300,8705,1,2
UA10300,8765,1,3
UA10061,9070,1,2
UA10061,9130,1,3
UA21037,9868,1,2
UA10432,9883,1,2
UA21037,9928,1,3
UA10432,9943,1,3
UA20447,10807,1,2
UA20447,10867,1,3
UA10177,11907,1,2
UA10177,11967,1,3
UA20527,12066,1,2
UA20527,12126,1,3
UA21108,12414,1,2
UA21108,12474,1,3
UA20079,12585,1,2
UA20079,12645,1,3
UA10000,13036,1,2
UA10000,13096,1,3
UA11144,13226,1,2
UA11144,13286,1,3
UA20280,15123,10,2
UA20280,15183,1,3
UA20559,38700,1,0
UA20842,38700,1,0
UA20164,38700,1,1
UA20254,38700,1,1
UA20419,38700,1,1
UA20292,38701,1,0
UA20290,38701,1,1
UA20108,38760,1,0
UA20929,38760,1,0
UA20559,38760,1,1
UA20842,38760,1,1
UA20292,38761,1,1
UA20210,38820,1,0
UA20108,38820,1,1
UA20929,38820,1,1
UA20051,38880,1,0
UA20087,38880,1,0
UA20266,38880,1,0
UA20210,38880,1,1
UA20460,38940,1,0
UA20051,38940,1,1
UA20087,38940,1,1
UA20266,38940,1,1
UA10476,2029,1,2
UA10476,2089,1,3
UA11249,2173,1,2
UA11249,2233,1,3
UA20087,2970,1,2
UA20087,3030,1,3
UA20108,4009,1,2
UA20108,4069,1,3
UA20929,4299,1,2
UA20929,4359,1,3
UA10493,5168,1,2
UA10493,5228,1,3
UA20842,6244,1,2
UA20842,6304,1,3
UA11186,6902,1,2
UA11186,6962,1,3
UA20164,9050,1,2
UA10062,9070,1,2
UA20164,9110,1,3
UA10062,9130,1,3
UA11206,9228,1,2
UA11206,9288,1,3
UA10485,9408,1,2
UA10485,9468,1,3
UA20559,11980,1,2
UA20559,12040,1,3
UA20210,12720,1,2
UA20210,12780,1,3
UA20290,13425,1,2
UA20290,13485,1,3
UA10654,13969,1,2
UA10654,14029,1,3
UA20051,15116,10,2
UA20051,15176,1,3
UA20060,39000,1,0
UA20994,39000,1,0
UA21091,39000,1,0
UA20460,39000,1,1
UA20093,39060,1,0
UA21134,39060,1,0
UA20060,39060,1,1
UA20994,39060,1,1
UA21091,39060,1,1
UA20159,39120,1,0
UA20294,39120,1,0
UA20622,39120,1,0
UA21201,39120,1,0
UA20093,39120,1,1
UA21134,39120,1,1
UA20429,39180,1,0
UA20159,39180,1,1
UA20294,39180,1,1
UA20622,39180,1,1
UA21201,39180,1,1
UA20173,39240,1,0
UA20251,39240,1,0
UA20814,39240,1,0
UA20848,39240,1,0
UA20890,39240,1,0
UA20976,39240,1,0
UA21005,39240,1,0
UA21250,39240,1,0
UA20429,39240,1,1
UA10518,2325,1,2
UA10518,2385,1,3
UA20093,3380,1,2
UA20093,3440,1,3
UA20994,3496,1,2
UA11258,3505,1,2
UA20994,3556,1,3
UA11258,3565,1,3
UA21091,4500,1,2
UA21091,4560,1,3
UA10449,6273,1,2
UA10449,6333,1,3
UA20622,6769,1,2
UA20622,6829,1,3
UA10388,7334,1,2
UA10388,7394,1,3
UA10891,9107,1,2
UA10891,9167,1,3
UA21134,10603,1,2
UA21134,10663,1,3
UA10072,11423,1,2
UA10072,11483,1,3
UA11250,11634,1,2
UA11223,11634,1,2
UA11250,11694,1,3
UA11223,11694,1,3
UA10667,12276,1,2
UA10667,12336,1,3
UA21201,12811,1,2
UA21201,12871,1,3
UA20294,17209,10,2
UA20294,17269,1,3
UA21190,39300,1,0
UA21234,39300,1,0
UA20173,39300,1,1
UA20251,39300,1,1
UA20814,39300,1,1
UA20848,39300,1,1
UA20890,39300,1,1
UA20976,39300,1,1
UA21005,39300,1,1
UA21250,39300,1,1
UA20347,39360,1,0
UA20679,39360,1,0
UA21190,39360,1,1
UA21234,39360,1,1
UA20347,39420,1,1
UA20679,39420,1,1
UA20546,39480,1,0
UA20676,39480,1,0
UA20789,39480,1,0
UA20819,39480,1,0
UA20944,39480,1,0
UA21055,39480,1,0
UA21268,39480,1,0
UA20019,39540,1,0
UA20481,39540,1,0
UA20490,39540,1,0
UA20546,39540,1,1
UA20676,39540,1,1
UA20789,39540,1,1
UA20819,39540,1,1
UA20944,39540,1,1
UA21055,39540,1,1
UA21268,39540,1,1
UA20347,703,1,2
UA20347,763,1,3
UA10737,3149,1,2
UA10737,3209,1,3
UA11290,4025,1,2
UA11290,4085,1,3
UA10808,4258,1,2
UA10808,4318,1,3
UA10467,4323,1,2
UA10467,4383,1,3
UA10460,4490,1,2
UA10460,4550,1,3
UA10301,4727,1,2
UA10301,4787,1,3
UA10011,4797,1,2
UA10011,4857,1,3
UA11257,5374,1,2
UA11257,5434,1,3
UA10436,6324,1,2
UA10436,6384,1,3
UA20814,6723,1,2
UA20814,6783,1,3
UA10088,7970,1,2
UA10088,8030,1,3
UA10339,8763,1,2
UA10339,8823,1,3
UA20679,9522,1,2
UA20679,9582,1,3
UA10427,9883,1,2
UA21250,9906,1,2
UA10427,9943,1,3
UA21250,9966,1,3
UA20251,12720,1,2
UA20251,12780,1,3
UA10878,15047,10,2
UA10878,15107,1,3
UA11174,16771,10,2
UA11174,16831,1,3
UA21234,18140,10,2
UA21234,18200,1,3
UA20904,39600,1,0
UA21118,39600,1,0
UA21166,39600,1,0
UA20019,39600,1,1
UA20481,39600,1,1
UA20490,39600,1,1
UA20920,39660,1,0
UA21169,39660,1,0
UA20904,39660,1,1
UA21118,39660,1,1
UA21166,39660,1,1
UA20208,39720,1,0
UA20284,39720,1,0
UA20610,39720,1,0
UA20681,39720,1,0
UA20782,39720,1,0
UA20902,39720,1,0
UA21164,39720,1,0
UA20920,39720,1,1
UA21169,39720,1,1
UA20104,39780,1,0
UA20196,39780,1,0
UA20598,39780,1,0
UA20208,39780,1,1
UA20284,39780,1,1
UA20610,39780,1,1
UA20681,39780,1,1
UA20782,39780,1,1
UA20902,39780,1,1
UA21164,39780,1,1
UA20518,39840,1,0
UA20731,39840,1,0
UA20749,39840,1,0
UA20845,39840,1,0
UA21036,39840,1,0
UA21042,39840,1,0
UA21051,39840,1,0
UA21066,39840,1,0
UA20104,39840,1,1
UA20196,39840,1,1
UA20598,39840,1,1
UA11111,2018,1,2
UA11134,2018,1,2
UA11111,2078,1,3
UA11134,2078,1,3
UA21164,2145,1,2
UA21169,2255,1,2
UA21169,2315,1,3
UA11092,2570,1,2
UA11092,2630,1,3
UA20019,2970,1,2
UA20019,3030,1,3
UA10980,3087,1,2
UA10980,3147,1,3
UA11022,3678,1,2
UA11022,3738,1,3
UA10372,4054,1,2
UA10372,4114,1,3
UA20920,4500,1,2
UA10513,5098,1,2
UA10513,5158,1,3
UA20104,5386,1,2
UA20104,5446,1,3
UA10633,6109,1,2
UA11200,6115,1,2
UA10633,6169,1,3
UA11200,6175,1,3
UA10641,7386,1,2
UA10641,7446,1,3
UA20598,8652,1,2
UA10284,9579,1,2
UA10284,9639,1,3
UA20481,10299,1,2
UA20481,10359,1,3
UA11286,13907,1,2
UA11286,13967,1,3
UA20681,15175,10,2
UA20681,15235,1,3
UA20036,39900,1,0
UA20302,39900,1,0
UA20312,39900,1,0
UA21076,39900,1,0
UA21229,39900,1,0
UA20518,39900,1,1
UA20731,39900,1,1
UA20749,39900,1,1
UA20845,39900,1,1
UA21036,39900,1,1
UA21042,39900,1,1
UA21051,39900,1,1
UA21066,39900,1,1
UA21076,39901,1,0
UA20920,39901,1,2
UA21164,39901,1,2
UA20598,39901,1,2
UA20373,39960,1,0
UA20748,39960,1,0
UA21014,39960,1,0
UA21281,39960,1,0
UA20036,39960,1,1
UA20302,39960,1,1
UA20312,39960,1,1
UA21229,39960,1,1
UA21076,39961,1,1
UA20920,39961,1,3
UA21164,39961,1,3
UA20598,39961,1,3
UA20310,40020,1,0
UA20444,40020,1,0
UA20491,40020,1,0
UA20577,40020,1,0
UA20807,40020,1,0
UA21028,40020,1,0
UA21067,40020,1,0
UA21285,40020,1,0
UA20373,40020,1,1
UA20748,40020,1,1
UA21014,40020,1,1
UA21281,40020,1,1
UA20149,40080,1,0
UA20822,40080,1,0
UA20937,40080,1,0
UA20956,40080,1,0
UA21167,40080,1,0
UA20310,40080,1,1
UA20444,40080,1,1
UA20491,40080,1,1
UA20577,40080,1,1
UA20807,40080,1,1
UA21028,40080,1,1
UA21067,40080,1,1
UA21285,40080,1,1
UA20871,40140,1,0
UA21203,40140,1,0
UA20149,40140,1,1
UA20822,40140,1,1
UA20937,40140,1,1
UA20956,40140,1,1
UA21167,40140,1,1
UA11079,1385,1,2
UA11079,1445,1,3
UA10971,2191,1,2
UA10971,2251,1,3
UA20036,2480,1,2
UA20036,2540,1,3
UA11039,3232,1,2
UA11039,3292,1,3
UA10262,3509,1,2
UA10262,3569,1,3
UA21076,3818,1,2
UA21014,3818,1,2
UA20749,3849,1,2
UA21076,3878,1,3
UA21014,3878,1,3
UA20749,3909,1,3
UA20748,3945,1,2
UA20748,4005,1,3
UA21042,4344,1,2
UA21042,4404,1,3
UA20845,5618,1,2
UA20845,5678,1,3
UA20807,6244,1,2
UA10895,6255,1,2
UA10439,6273,1,2
UA20807,6304,1,3
UA10895,6315,1,3
UA10439,6333,1,3
UA11155,7249,1,2
UA11155,7309,1,3
UA20149,7464,1,2
UA20149,7524,1,3
UA11230,8654,1,2
UA11230,8714,1,3
UA20444,9050,1,2
UA20444,9110,1,3
UA20937,9972,1,2
UA20937,10032,1,3
UA20518,10156,1,2
UA20518,10216,1,3
UA20822,12152,1,2
UA20822,12212,1,3
UA10064,12343,1,2
UA10064,12403,1,3
UA10051,14205,1,2
UA10051,14265,1,3
UA21229,15161,10,2
UA21229,15221,1,3
UA10811,15297,10,2
UA10811,15357,1,3
UA20484,40200,1,0
UA20579,40200,1,0
UA21065,40200,1,0
UA21207,40200,1,0
UA21294,40200,1,0
UA20871,40200,1,1
UA21203,40200,1,1
UA20422,40260,1,0
UA20484,40260,1,1
UA20579,40260,1,1
UA21065,40260,1,1
UA21207,40260,1,1
UA21294,40260,1,1
UA20512,40320,1,0
UA20811,40320,1,0
UA21218,40320,1,0
UA20422,40320,1,1
UA20248,40380,1,0
UA20952,40380,1,0
UA21045,40380,1,0
UA21206,40380,1,0
UA20512,40380,1,1
UA20811,40380,1,1
UA21218,40380,1,1
UA20015,40440,1,0
UA20392,40440,1,0
UA20479,40440,1,0
UA20596,40440,1,0
UA20682,40440,1,0
UA20725,40440,1,0
UA20796,40440,1,0
UA20847,40440,1,0
UA20248,40440,1,1
UA20952,40440,1,1
UA21045,40440,1,1
UA21206,40440,1,1
UA10892,1090,1,2
UA10892,1150,1,3
UA10733,1277,1,2
UA10733,1337,1,3
UA10540,3402,1,2
UA10562,3402,1,2
UA10540,3462,1,3
UA10562,3462,1,3
UA10355,3849,1,2
UA10355,3909,1,3
UA10772,4230,1,2
UA10772,4290,1,3
UA20422,5981,1,2
UA20422,6041,1,3
UA20811,6177,1,2
UA20952,6189,1,2
UA20952,6249,1,3
UA10711,7108,1,2
UA10711,7168,1,3
UA20579,11797,1,2
UA20579,11857,1,3
UA21207,12811,1,2
UA21207,12871,1,3
UA10082,12967,1,2
UA10082,13027,1,3
UA10827,15047,10,2
UA10827,15107,1,3
UA21218,18140,10,2
UA21218,18200,1,3
UA20925,40500,1,0
UA21187,40500,1,0
UA20015,40500,1,1
UA20392,40500,1,1
UA20479,40500,1,1
UA20596,40500,1,1
UA20682,40500,1,1
UA20725,40500,1,1
UA20796,40500,1,1
UA20847,40500,1,1
UA20811,40501,1,2
UA20174,40560,1,0
UA20229,40560,1,0
UA20332,40560,1,0
UA20659,40560,1,0
UA20925,40560,1,1
UA21187,40560,1,1
UA20811,40561,1,3
UA20446,40620,1,0
UA20485,40620,1,0
UA20779,40620,1,0
UA20827,40620,1,0
UA20174,40620,1,1
UA20229,40620,1,1
UA20332,40620,1,1
UA20659,40620,1,1
UA20308,40680,1,0
UA20464,40680,1,0
UA20576,40680,1,0
UA20446,40680,1,1
UA20485,40680,1,1
UA20779,40680,1,1
UA20827,40680,1,1
UA20122,40740,1,0
UA20267,40740,1,0
UA20365,40740,1,0
UA20880,40740,1,0
UA20970,40740,1,0
UA21243,40740,1,0
UA20308,40740,1,1
UA20464,40740,1,1
UA20576,40740,1,1
UA10003,2163,1,2
UA10003,2223,1,3
UA11342,3939,1,2
UA11342,3999,1,3
UA10500,4003,1,2
UA10500,4063,1,3
UA11179,5054,1,2
UA11179,5114,1,3
UA11013,5210,1,2
UA11013,5270,1,3
UA20725,5378,1,2
UA20332,5378,1,2
UA20725,5438,1,3
UA20332,5438,1,3
UA20174,6244,1,2
UA20174,6304,1,3
UA21187,7175,1,2
UA21187,7235,1,3
UA11154,7249,1,2
UA20659,7278,1,2
UA11154,7309,1,3
UA20659,7338,1,3
UA11291,8238,1,2
UA11291,8298,1,3
UA11183,13894,1,2
UA11183,13954,1,3
UA20015,14321,10,2
UA20015,14381,1,3
UA10043,14755,10,2
UA10043,14815,1,3
UA20705,40800,1,0
UA20122,40800,1,1
UA20267,40800,1,1
UA20365,40800,1,1
UA20880,40800,1,1
UA20970,40800,1,1
UA21243,40800,1,1
UA20271,40860,1,0
UA20359,40860,1,0
UA20705,40860,1,1
UA20271,40920,1,1
UA20359,40920,1,1
UA20006,40980,1,0
UA20172,40980,1,0
UA20376,40980,1,0
UA20306,41040,1,0
UA20006,41040,1,1
UA20172,41040,1,1
UA20376,41040,1,1
UA10401,2292,1,2
UA10401,2352,1,3
UA20970,3542,1,2
UA20970,3602,1,3
UA11332,3763,1,2
UA11332,3823,1,3
UA10426,4275,1,2
UA10426,4335,1,3
UA20172,6559,1,2
UA20172,6619,1,3
UA20376,7018,1,2
UA20376,7078,1,3
UA10865,8003,1,2
UA10865,8063,1,3
UA20122,8615,1,2
UA20122,8675,1,3
UA10086,9294,1,2
UA10086,9354,1,3
UA11349,9405,1,2
UA11349,9465,1,3
UA20880,9767,1,2
UA20880,9827,1,3
UA10602,13243,1,2
UA10602,13303,1,3
UA20039,41100,1,0
UA20102,41100,1,0
UA20234,41100,1,0
UA20896,41100,1,0
UA20897,41100,1,0
UA21230,41100,1,0
UA21248,41100,1,0
UA20306,41100,1,1
UA20033,41160,1,0
UA20231,41160,1,0
UA20616,41160,1,0
UA20968,41160,1,0
UA20039,41160,1,1
UA20102,41160,1,1
UA20234,41160,1,1
UA20896,41160,1,1
UA20897,41160,1,1
UA21230,41160,1,1
UA21248,41160,1,1
UA20194,41220,1,0
UA20744,41220,1,0
UA20824,41220,1,0
UA20033,41220,1,1
UA20231,41220,1,1
UA20616,41220,1,1
UA20968,41220,1,1
UA20372,41280,1,0
UA20600,41280,1,0
UA20783,41280,1,0
UA21114,41280,1,0
UA21124,41280,1,0
UA20194,41280,1,1
UA20744,41280,1,1
UA20824,41280,1,1
UA20080,41340,1,0
UA20440,41340,1,0
UA20703,41340,1,0
UA20803,41340,1,0
UA20372,41340,1,1
UA20600,41340,1,1
UA20783,41340,1,1
UA21114,41340,1,1
UA21124,41340,1,1
UA10775,1959,1,2
UA10775,2019,1,3
UA11367,2457,1,2
UA11367,2517,1,3
UA10998,2619,1,2
UA10998,2679,1,3
UA11317,3939,1,2
UA20231,3978,1,2
UA10206,3993,1,2
UA11317,3999,1,3
UA11323,4001,1,2
UA20231,4038,1,3
UA10206,4053,1,3
UA11323,4061,1,3
UA11389,4282,1,2
UA11389,4342,1,3
UA20968,4613,1,2
UA20968,4673,1,3
