airFlightNum,eventTime,eventPriority,eventType
UA10141,30600,1,1
UA10690,30600,1,1
UA10842,30600,1,1
UA11281,30600,1,1
UA10084,30660,1,0
UA10710,30660,1,0
UA10287,30660,1,1
UA10975,30660,1,1
UA10063,30720,1,0
UA10283,30720,1,0
UA10313,30720,1,0
UA10325,30720,1,0
UA10983,30720,1,0
UA11165,30720,1,0
UA11225,30720,1,0
UA11231,30720,1,0
UA11358,30720,1,0
UA10084,30720,1,1
UA10710,30720,1,1
UA10398,30780,1,0
UA11202,30780,1,0
UA10063,30780,1,1
UA10283,30780,1,1
UA10313,30780,1,1
UA10325,30780,1,1
UA10983,30780,1,1
UA11165,30780,1,1
UA11225,30780,1,1
UA11231,30780,1,1
UA11358,30780,1,1
UA10118,30840,1,0
UA10191,30840,1,0
UA10395,30840,1,0
UA10634,30840,1,0
UA10729,30840,1,0
UA10844,30840,1,0
UA10928,30840,1,0
UA10992,30840,1,0
UA11285,30840,1,0
UA11305,30840,1,0
UA10398,30840,1,1
UA11202,30840,1,1
UA20354,2412,1,2
UA20354,2472,1,3
UA10287,3236,1,2
UA10287,3296,1,3
UA20872,3402,1,2
UA20872,3462,1,3
UA20358,3643,1,2
UA20358,3703,1,3
UA10283,4506,1,2
UA10283,4566,1,3
UA20099,4783,1,2
UA20099,4843,1,3
UA11231,5116,1,2
UA11231,5176,1,3
UA10842,5276,1,2
UA10842,5336,1,3
UA11165,5773,1,2
UA11165,5833,1,3
UA10983,6521,1,2
UA10983,6581,1,3
UA20625,6687,1,2
UA20625,6747,1,3
UA20400,7150,1,2
UA20400,7210,1,3
UA20041,16224,10,2
UA20041,16284,1,3
UA10085,30900,1,0
UA10335,30900,1,0
UA10552,30900,1,0
UA10561,30900,1,0
UA10944,30900,1,0
UA11137,30900,1,0
UA10118,30900,1,1
UA10191,30900,1,1
UA10395,30900,1,1
UA10634,30900,1,1
UA10729,30900,1,1
UA10844,30900,1,1
UA10928,30900,1,1
UA10992,30900,1,1
UA11285,30900,1,1
UA11305,30900,1,1
UA10123,30960,1,0
UA10383,30960,1,0
UA10473,30960,1,0
UA10612,30960,1,0
UA10085,30960,1,1
UA10335,30960,1,1
UA10552,30960,1,1
UA10561,30960,1,1
UA10944,30960,1,1
UA11137,30960,1,1
UA10155,31020,1,0
UA10323,31020,1,0
UA10735,31020,1,0
UA10957,31020,1,0
UA10123,31020,1,1
UA10383,31020,1,1
UA10473,31020,1,1
UA10612,31020,1,1
UA10573,31080,1,0
UA10638,31080,1,0
UA10155,31080,1,1
UA10323,31080,1,1
UA10735,31080,1,1
UA10957,31080,1,1
UA10402,31140,1,0
UA10503,31140,1,0
UA10614,31140,1,0
UA10626,31140,1,0
UA10973,31140,1,0
UA11031,31140,1,0
UA11074,31140,1,0
UA11120,31140,1,0
UA11124,31140,1,0
UA10573,31140,1,1
UA10638,31140,1,1
UA10626,31141,1,0
UA21025,1260,1,2
UA21025,1320,1,3
UA10191,2189,1,2
UA10561,2205,1,2
UA10191,2249,1,3
UA10561,2265,1,3
UA10573,2356,1,2
UA10573,2416,1,3
UA10735,3003,1,2
UA10735,3063,1,3
UA20870,3487,1,2
UA20870,3547,1,3
UA10383,3583,1,2
UA10383,3643,1,3
UA20367,4137,1,2
UA20367,4197,1,3
UA10552,4671,1,2
UA10552,4731,1,3
UA11137,4866,1,2
UA20007,4920,1,2
UA11137,4926,1,3
UA20007,4980,1,3
UA10155,5538,1,2
UA10155,5598,1,3
UA20418,7310,1,2
UA20418,7370,1,3
UA20582,7378,1,2
UA20582,7438,1,3
UA20669,8800,1,2
UA10118,8847,1,2
UA20669,8860,1,3
UA10118,8907,1,3
UA20759,9107,1,2
UA20759,9167,1,3
UA10612,9550,1,2
UA10638,9550,1,2
UA10612,9610,1,3
UA10638,9610,1,3
UA10473,9935,1,2
UA10473,9995,1,3
UA20634,10013,1,2
UA20634,10073,1,3
UA20005,13572,1,2
UA20005,13632,1,3
UA10170,31200,1,0
UA10656,31200,1,0
UA10850,31200,1,0
UA11050,31200,1,0
UA10402,31200,1,1
UA10503,31200,1,1
UA10614,31200,1,1
UA10973,31200,1,1
UA11031,31200,1,1
UA11074,31200,1,1
UA11120,31200,1,1
UA11124,31200,1,1
UA10656,31201,1,0
UA10626,31201,1,1
UA10384,31260,1,0
UA11009,31260,1,0
UA11133,31260,1,0
UA11313,31260,1,0
UA11357,31260,1,0
UA10170,31260,1,1
UA10850,31260,1,1
UA11050,31260,1,1
UA10656,31261,1,1
UA11121,31320,1,0
UA11352,31320,1,0
UA10384,31320,1,1
UA11009,31320,1,1
UA11133,31320,1,1
UA11313,31320,1,1
UA11357,31320,1,1
UA11352,31321,1,0
UA10296,31380,1,0
UA10474,31380,1,0
UA10858,31380,1,0
UA11121,31380,1,1
UA11352,31381,1,1
UA10161,31440,1,0
UA10389,31440,1,0
UA10482,31440,1,0
UA10530,31440,1,0
UA10534,31440,1,0
UA10543,31440,1,0
UA11005,31440,1,0
UA10296,31440,1,1
UA10474,31440,1,1
UA10858,31440,1,1
UA11009,1509,1,2
UA11009,1569,1,3
UA10503,2681,1,2
UA10503,2741,1,3
UA20674,3490,1,2
UA20674,3550,1,3
UA20329,3699,1,2
UA20329,3759,1,3
UA20787,3849,1,2
UA10384,3856,1,2
UA20787,3909,1,3
UA10384,3916,1,3
UA20860,3968,1,2
UA20860,4028,1,3
UA20865,4127,1,2
UA20840,4138,1,2
UA20865,4187,1,3
UA20840,4198,1,3
UA11313,4398,1,2
UA11313,4458,1,3
UA11124,4506,1,2
UA21133,4516,1,2
UA11124,4566,1,3
UA21133,4576,1,3
UA11357,5276,1,2
UA11357,5336,1,3
UA11121,5773,1,2
UA11133,5817,1,2
UA11121,5833,1,3
UA11133,5877,1,3
UA10626,7759,1,2
UA10626,7819,1,3
UA10656,10032,1,2
UA10656,10092,1,3
UA10858,12301,1,2
UA10858,12361,1,3
UA10850,14528,10,2
UA10850,14588,1,3
UA10124,31500,1,0
UA10453,31500,1,0
UA10683,31500,1,0
UA10161,31500,1,1
UA10389,31500,1,1
UA10482,31500,1,1
UA10530,31500,1,1
UA10534,31500,1,1
UA10543,31500,1,1
UA11005,31500,1,1
UA10280,31560,1,0
UA10479,31560,1,0
UA10579,31560,1,0
UA10833,31560,1,0
UA10849,31560,1,0
UA10859,31560,1,0
UA10986,31560,1,0
UA11094,31560,1,0
UA10124,31560,1,1
UA10453,31560,1,1
UA10683,31560,1,1
UA10192,31620,1,0
UA10345,31620,1,0
UA10410,31620,1,0
UA10647,31620,1,0
UA11052,31620,1,0
UA11386,31620,1,0
UA10280,31620,1,1
UA10479,31620,1,1
UA10579,31620,1,1
UA10833,31620,1,1
UA10849,31620,1,1
UA10859,31620,1,1
UA10986,31620,1,1
UA11094,31620,1,1
UA10080,31680,1,0
UA10183,31680,1,0
UA10433,31680,1,0
UA11385,31680,1,0
UA10192,31680,1,1
UA10345,31680,1,1
UA10410,31680,1,1
UA10647,31680,1,1
UA11052,31680,1,1
UA11386,31680,1,1
UA10376,31740,1,0
UA10879,31740,1,0
UA10887,31740,1,0
UA10969,31740,1,0
UA11098,31740,1,0
UA11203,31740,1,0
UA10080,31740,1,1
UA10183,31740,1,1
UA10433,31740,1,1
UA11385,31740,1,1
UA10161,1254,1,2
UA10161,1314,1,3
UA10859,1557,1,2
UA10859,1617,1,3
UA11094,1734,1,2
UA10433,1734,1,2
UA11094,1794,1,3
UA10433,1794,1,3
UA10192,1845,1,2
UA10192,1905,1,3
UA10280,2239,1,2
UA20939,2298,1,2
UA10530,2298,1,2
UA10280,2299,1,3
UA20939,2358,1,3
UA10530,2358,1,3
UA21131,2758,1,2
UA21131,2818,1,3
UA10579,4671,1,2
UA10579,4731,1,3
UA10543,4866,1,2
UA10543,4926,1,3
UA20910,6988,1,2
UA20910,7048,1,3
UA10389,7341,1,2
UA10479,7367,1,2
UA10833,7367,1,2
UA10389,7401,1,3
UA10479,7427,1,3
UA10833,7427,1,3
UA20199,8265,1,2
UA20199,8325,1,3
UA10986,8981,1,2
UA10986,9041,1,3
UA10080,9935,1,2
UA10080,9995,1,3
UA20337,11999,1,2
UA20337,12059,1,3
UA20646,15070,10,2
UA20646,15130,1,3
UA10099,31800,1,0
UA10463,31800,1,0
UA10881,31800,1,0
UA10978,31800,1,0
UA11054,31800,1,0
UA11240,31800,1,0
UA10376,31800,1,1
UA10879,31800,1,1
UA10887,31800,1,1
UA10969,31800,1,1
UA11098,31800,1,1
UA11203,31800,1,1
UA10288,31860,1,0
UA10458,31860,1,0
UA10459,31860,1,0
UA11089,31860,1,0
UA11135,31860,1,0
UA11163,31860,1,0
UA10099,31860,1,1
UA10463,31860,1,1
UA10881,31860,1,1
UA10978,31860,1,1
UA11054,31860,1,1
UA11240,31860,1,1
UA10288,31920,1,1
UA10458,31920,1,1
UA10459,31920,1,1
UA11089,31920,1,1
UA11135,31920,1,1
UA11163,31920,1,1
UA10320,31980,1,0
UA10583,31980,1,0
UA10246,32040,1,0
UA10333,32040,1,0
UA10551,32040,1,0
UA11273,32040,1,0
UA10320,32040,1,1
UA10583,32040,1,1
UA10376,2014,1,2
UA10376,2074,1,3
UA20255,2942,1,2
UA20255,3002,1,3
UA10458,3236,1,2
UA10458,3296,1,3
UA20253,3336,1,2
UA20253,3396,1,3
UA11163,3710,1,2
UA11163,3770,1,3
UA10099,3931,1,2
UA10099,3991,1,3
UA10879,5760,1,2
UA10881,5760,1,2
UA10320,5773,1,2
UA11054,5818,1,2
UA10879,5820,1,3
UA10881,5821,1,2
UA10320,5833,1,3
UA11054,5878,1,3
UA10881,5881,1,3
UA20057,6501,1,2
UA20057,6561,1,3
UA20699,6687,1,2
UA20699,6747,1,3
UA10459,6759,1,2
UA10459,6819,1,3
UA10978,7473,1,2
UA10978,7533,1,3
UA20581,8418,1,2
UA20581,8478,1,3
UA20322,10406,1,2
UA20322,10466,1,3
UA20851,11567,1,2
UA20851,11627,1,3
UA11240,11710,1,2
UA11240,11770,1,3
UA21060,11824,1,2
UA21060,11884,1,3
UA20017,14465,10,2
UA20024,14465,10,2
UA20017,14525,1,3
UA20024,14525,1,3
UA10887,17168,10,2
UA10887,17228,1,3
UA10789,32100,1,0
UA10877,32100,1,0
UA10246,32100,1,1
UA10333,32100,1,1
UA10551,32100,1,1
UA11273,32100,1,1
UA10119,32160,1,0
UA10806,32160,1,0
UA10817,32160,1,0
UA11189,32160,1,0
UA11370,32160,1,0
UA10789,32160,1,1
UA10877,32160,1,1
UA10098,32220,1,0
UA10497,32220,1,0
UA10818,32220,1,0
UA10835,32220,1,0
UA11328,32220,1,0
UA10119,32220,1,1
UA10806,32220,1,1
UA10817,32220,1,1
UA11189,32220,1,1
UA11370,32220,1,1
UA10081,32280,1,0
UA10601,32280,1,0
UA10857,32280,1,0
UA10921,32280,1,0
UA10098,32280,1,1
UA10497,32280,1,1
UA10818,32280,1,1
UA10835,32280,1,1
UA11328,32280,1,1
UA10233,32340,1,0
UA10387,32340,1,0
UA10732,32340,1,0
UA10840,32340,1,0
UA11171,32340,1,0
UA11280,32340,1,0
UA10081,32340,1,1
UA10601,32340,1,1
UA10857,32340,1,1
UA10921,32340,1,1
UA20986,2014,1,2
UA20986,2074,1,3
UA20353,3235,1,2
UA20353,3295,1,3
UA10789,3417,1,2
UA10789,3477,1,3
UA20762,3541,1,2
UA20762,3601,1,3
UA10817,4392,1,2
UA10817,4452,1,3
UA20936,4609,1,2
UA20936,4669,1,3
UA20864,4708,1,2
UA20864,4768,1,3
UA10818,5061,1,2
UA10818,5121,1,3
UA20003,5368,1,2
UA20003,5428,1,3
UA10857,5818,1,2
UA10857,5878,1,3
UA20515,8830,1,2
UA20515,8890,1,3
UA10081,8981,1,2
UA10098,9006,1,2
UA10081,9041,1,3
UA10098,9066,1,3
UA10333,9070,1,2
UA10333,9130,1,3
UA21211,9927,1,2
UA21211,9987,1,3
UA11189,11258,1,2
UA11189,11318,1,3
UA10246,11606,1,2
UA10246,11666,1,3
UA20503,11900,1,2
UA20503,11960,1,3
UA20343,13435,1,2
UA20343,13495,1,3
UA20511,13804,1,2
UA20511,13864,1,3
UA11370,14313,10,2
UA11370,14373,1,3
UA10835,15087,10,2
UA10835,15147,1,3
UA10201,32400,1,0
UA10222,32400,1,0
UA10730,32400,1,0
UA10233,32400,1,1
UA10387,32400,1,1
UA10732,32400,1,1
UA10840,32400,1,1
UA11171,32400,1,1
UA11280,32400,1,1
UA10222,32401,1,0
UA10747,32460,1,0
UA10912,32460,1,0
UA11028,32460,1,0
UA10201,32460,1,1
UA10730,32460,1,1
UA10222,32461,1,1
UA10014,32520,1,0
UA10218,32520,1,0
UA10244,32520,1,0
UA10379,32520,1,0
UA10393,32520,1,0
UA10411,32520,1,0
UA10422,32520,1,0
UA10747,32520,1,1
UA10912,32520,1,1
UA11028,32520,1,1
UA11222,32580,1,0
UA11298,32580,1,0
UA10014,32580,1,1
UA10218,32580,1,1
UA10244,32580,1,1
UA10379,32580,1,1
UA10393,32580,1,1
UA10411,32580,1,1
UA10422,32580,1,1
UA10306,32640,1,0
UA10399,32640,1,0
UA11041,32640,1,0
UA11128,32640,1,0
UA11147,32640,1,0
UA11222,32640,1,1
UA11298,32640,1,1
UA10747,1545,1,2
UA10747,1605,1,3
UA10201,2677,1,2
UA10393,2677,1,2
UA10201,2737,1,3
UA10393,2737,1,3
UA10411,2859,1,2
UA10233,2879,1,2
UA10411,2919,1,3
UA10233,2939,1,3
UA10912,3487,1,2
UA10912,3547,1,3
UA20499,5875,1,2
UA20499,5935,1,3
UA20758,6370,1,2
UA20758,6430,1,3
UA11298,6431,1,2
UA11298,6491,1,3
UA11028,8633,1,2
UA11028,8693,1,3
UA11280,9641,1,2
UA11280,9701,1,3
UA20313,13435,1,2
UA20313,13495,1,3
UA10840,17366,10,2
UA10840,17426,1,3
UA10129,32700,1,0
UA10417,32700,1,0
UA10495,32700,1,0
UA10605,32700,1,0
UA10655,32700,1,0
UA10799,32700,1,0
UA11220,32700,1,0
UA10306,32700,1,1
UA10399,32700,1,1
UA11041,32700,1,1
UA11128,32700,1,1
UA11147,32700,1,1
UA11151,32760,1,0
UA10129,32760,1,1
UA10417,32760,1,1
UA10495,32760,1,1
UA10605,32760,1,1
UA10655,32760,1,1
UA10799,32760,1,1
UA11220,32760,1,1
UA10160,32820,1,0
UA10660,32820,1,0
UA10950,32820,1,0
UA11145,32820,1,0
UA11151,32820,1,1
UA10056,32880,1,0
UA10618,32880,1,0
UA10620,32880,1,0
UA10902,32880,1,0
UA10160,32880,1,1
UA10660,32880,1,1
UA10950,32880,1,1
UA11145,32880,1,1
UA10620,32881,1,0
UA10032,32940,1,0
UA10058,32940,1,0
UA10221,32940,1,0
UA10922,32940,1,0
UA11320,32940,1,0
UA10056,32940,1,1
UA10618,32940,1,1
UA10902,32940,1,1
UA10058,32941,1,0
UA10620,32941,1,1
UA21105,1494,1,2
UA21105,1554,1,3
UA11041,1708,1,2
UA11041,1768,1,3
UA20299,1978,1,2
UA20299,2038,1,3
UA10306,2677,1,2
UA20320,2706,1,2
UA10306,2737,1,3
UA20320,2766,1,3
UA20584,2831,1,2
UA20584,2891,1,3
UA20304,3094,1,2
UA20304,3154,1,3
UA20330,3287,1,2
UA20330,3347,1,3
UA10799,3438,1,2
UA10799,3498,1,3
UA21073,4727,1,2
UA21073,4787,1,3
UA20905,5294,1,2
UA20905,5354,1,3
UA20717,5805,1,2
UA20717,5865,1,3
UA10950,6521,1,2
UA10950,6581,1,3
UA10417,6641,1,2
UA10417,6701,1,3
UA20752,6939,1,2
UA20752,6999,1,3
UA20917,7970,1,2
UA20917,8030,1,3
UA10495,8311,1,2
UA20204,8763,1,2
UA20660,8800,1,2
UA20204,8823,1,3
UA20660,8860,1,3
UA20420,12852,1,2
UA20420,12912,1,3
UA10160,12947,1,2
UA11151,13361,1,2
UA11145,13361,1,2
UA11128,15972,10,2
UA10782,33000,1,0
UA10872,33000,1,0
UA11049,33000,1,0
UA10032,33000,1,1
UA10221,33000,1,1
UA10922,33000,1,1
UA11320,33000,1,1
UA11128,33001,10,2
UA10495,33001,1,2
UA11151,33001,1,2
UA10160,33001,1,2
UA11145,33001,1,2
UA10058,33001,1,1
UA10495,33002,10,2
UA11151,33002,10,2
UA10160,33002,10,2
UA11145,33002,10,2
UA10312,33060,1,0
UA10419,33060,1,0
UA10553,33060,1,0
UA10793,33060,1,0
UA11315,33060,1,0
UA11341,33060,1,0
UA10782,33060,1,1
UA10872,33060,1,1
UA11049,33060,1,1
UA11128,33061,1,3
UA11151,33062,10,2
UA10160,33062,10,2
UA11145,33062,10,2
UA10495,33062,1,3
UA10160,33063,10,2
UA11145,33063,10,2
UA10567,33120,1,0
UA11061,33120,1,0
UA11397,33120,1,0
UA10312,33120,1,1
UA10419,33120,1,1
UA10553,33120,1,1
UA10793,33120,1,1
UA11315,33120,1,1
UA11341,33120,1,1
UA11397,33121,1,0
UA11151,33122,1,3
UA11145,33123,10,2
UA10160,33123,1,3
UA10631,33180,1,0
UA10930,33180,1,0
UA11029,33180,1,0
UA11062,33180,1,0
UA10567,33180,1,1
UA11061,33180,1,1
UA11397,33181,1,1
UA11145,33183,1,3
UA10555,33240,1,0
UA10570,33240,1,0
UA10635,33240,1,0
UA11228,33240,1,0
UA10631,33240,1,1
UA10930,33240,1,1
UA11029,33240,1,1
UA11062,33240,1,1
UA20342,1228,1,2
UA20342,1288,1,3
UA20812,1341,1,2
UA20812,1401,1,3
UA11061,1708,1,2
UA11061,1768,1,3
UA10793,2243,1,2
UA10793,2303,1,3
UA10782,2356,1,2
UA10782,2416,1,3
UA10312,2619,1,2
UA10312,2679,1,3
UA11049,2987,1,2
UA11315,3028,1,2
UA11049,3047,1,3
UA11315,3088,1,3
UA21156,3399,1,2
UA21156,3459,1,3
UA11397,3620,1,2
UA20318,3636,1,2
UA11397,3680,1,3
UA20318,3696,1,3
UA10930,3968,1,2
UA10930,4028,1,3
UA11341,5040,1,2
UA20054,5060,1,2
UA11341,5100,1,3
UA20054,5120,1,3
UA20059,5639,1,2
UA20059,5699,1,3
UA20116,5735,1,2
UA10221,5760,1,2
UA20116,5795,1,3
UA10221,5820,1,3
UA20678,6687,1,2
UA20678,6747,1,3
UA11029,6955,1,2
UA11029,7015,1,3
UA21280,7778,1,2
UA21280,7838,1,3
UA20285,10149,1,2
UA20285,10209,1,3
UA10032,10593,1,2
UA10032,10653,1,3
UA10567,10766,1,2
UA10567,10826,1,3
UA10872,11710,1,2
UA10872,11770,1,3
UA21297,13063,1,2
UA21297,13123,1,3
UA10058,15261,10,2
UA10058,15321,1,3
UA10046,33300,1,0
UA10068,33300,1,0
UA10829,33300,1,0
UA11086,33300,1,0
UA10555,33300,1,1
UA10570,33300,1,1
UA10635,33300,1,1
UA11228,33300,1,1
UA10013,33360,1,0
UA10361,33360,1,0
UA10937,33360,1,0
UA10967,33360,1,0
UA11199,33360,1,0
UA10046,33360,1,1
UA10068,33360,1,1
UA10829,33360,1,1
UA11086,33360,1,1
UA10013,33361,1,0
UA10117,33420,1,0
UA10132,33420,1,0
UA10447,33420,1,0
UA10628,33420,1,0
UA10670,33420,1,0
UA10745,33420,1,0
UA10361,33420,1,1
UA10937,33420,1,1
UA10967,33420,1,1
UA11199,33420,1,1
UA10013,33421,1,1
UA10652,33480,1,0
UA10721,33480,1,0
UA10117,33480,1,1
UA10132,33480,1,1
UA10447,33480,1,1
UA10628,33480,1,1
UA10670,33480,1,1
UA10745,33480,1,1
UA10652,33481,1,0
UA10001,33540,1,0
UA10357,33540,1,0
UA10488,33540,1,0
UA10851,33540,1,0
UA11338,33540,1,0
UA10721,33540,1,1
UA10652,33541,1,1
UA10721,1758,1,2
UA10721,1818,1,3
UA20578,2462,1,2
UA20578,2522,1,3
UA21070,2845,1,2
UA10555,2879,1,2
UA21070,2905,1,3
UA10555,2939,1,3
UA20531,2974,1,2
UA20531,3034,1,3
UA21100,3678,1,2
UA11199,3687,1,2
UA21100,3738,1,3
UA11199,3747,1,3
UA10937,4120,1,2
UA10937,4180,1,3
UA20377,4265,1,2
UA20377,4325,1,3
UA20442,4915,1,2
UA20442,4975,1,3
UA10361,5374,1,2
UA10361,5434,1,3
UA20666,6769,1,2
UA20666,6829,1,3
UA11228,6950,1,2
UA11228,7010,1,3
UA10829,7580,1,2
UA10829,7640,1,3
UA21191,9228,1,2
UA21191,9288,1,3
UA10670,10032,1,2
UA10670,10092,1,3
UA20356,11423,1,2
UA20356,11483,1,3
UA10132,12947,1,2
UA10132,13007,1,3
UA10046,14036,1,2
UA10046,14096,1,3
UA10281,33600,1,0
UA10443,33600,1,0
UA10524,33600,1,0
UA10535,33600,1,0
UA11073,33600,1,0
UA11241,33600,1,0
UA11301,33600,1,0
UA10001,33600,1,1
UA10357,33600,1,1
UA10488,33600,1,1
UA10851,33600,1,1
UA11338,33600,1,1
UA10015,33660,1,0
UA11256,33660,1,0
UA11310,33660,1,0
UA11329,33660,1,0
UA10281,33660,1,1
UA10443,33660,1,1
UA10524,33660,1,1
UA10535,33660,1,1
UA11073,33660,1,1
UA11241,33660,1,1
UA11301,33660,1,1
UA11329,33661,1,0
UA10213,33720,1,0
UA10572,33720,1,0
UA10788,33720,1,0
UA10862,33720,1,0
UA10999,33720,1,0
UA10015,33720,1,1
UA11256,33720,1,1
UA11310,33720,1,1
UA11329,33721,1,1
UA10030,33780,1,0
UA10984,33780,1,0
UA11083,33780,1,0
UA10213,33780,1,1
UA10572,33780,1,1
UA10788,33780,1,1
UA10862,33780,1,1
UA10999,33780,1,1
UA10114,33840,1,0
UA10145,33840,1,0
UA10237,33840,1,0
UA10668,33840,1,0
UA10739,33840,1,0
UA10821,33840,1,0
UA10932,33840,1,0
UA11091,33840,1,0
UA10030,33840,1,1
UA10984,33840,1,1
UA11083,33840,1,1
UA21023,1959,1,2
UA10488,2014,1,2
UA21023,2019,1,3
UA10488,2074,1,3
UA10572,2243,1,2
UA10572,2303,1,3
UA10788,3003,1,2
UA10788,3063,1,3
UA20672,3490,1,2
UA20672,3550,1,3
UA11329,3865,1,2
UA11329,3925,1,3
UA21009,4257,1,2
UA21009,4317,1,3
UA11310,5022,1,2
UA11310,5082,1,3
UA21059,5443,1,2
UA21059,5503,1,3
UA11256,8391,1,2
UA20541,8404,1,2
UA11256,8451,1,3
UA20541,8464,1,3
UA20750,9508,1,2
UA20750,9568,1,3
UA10281,9709,1,2
UA10281,9769,1,3
UA10984,10220,1,2
UA10984,10280,1,3
UA20519,11900,1,2
UA20519,11960,1,3
UA10851,13998,1,2
UA21220,13999,1,2
UA10851,14058,1,3
UA21220,14059,1,3
UA10015,15972,10,2
UA10015,16032,1,3
UA10152,33900,1,0
UA10255,33900,1,0
UA10767,33900,1,0
UA10114,33900,1,1
UA10145,33900,1,1
UA10237,33900,1,1
UA10668,33900,1,1
UA10739,33900,1,1
UA10821,33900,1,1
UA10932,33900,1,1
UA11091,33900,1,1
UA10152,33901,1,0
UA10182,33960,1,0
UA10673,33960,1,0
UA10802,33960,1,0
UA10832,33960,1,0
UA11173,33960,1,0
UA10255,33960,1,1
UA10767,33960,1,1
UA10152,33961,1,1
UA10021,34020,1,0
UA10304,34020,1,0
UA10434,34020,1,0
UA10455,34020,1,0
UA10679,34020,1,0
UA10182,34020,1,1
UA10673,34020,1,1
UA10802,34020,1,1
UA10832,34020,1,1
UA11173,34020,1,1
UA10057,34080,1,0
UA10106,34080,1,0
UA10021,34080,1,1
UA10304,34080,1,1
UA10434,34080,1,1
UA10455,34080,1,1
UA10679,34080,1,1
UA10075,34140,1,0
UA10560,34140,1,0
UA10682,34140,1,0
UA11180,34140,1,0
UA11261,34140,1,0
UA10057,34140,1,1
UA10106,34140,1,1
UA10434,1651,1,2
UA10434,1711,1,3
UA10237,2222,1,2
UA10237,2282,1,3
UA10255,3959,1,2
UA10255,4019,1,3
UA20366,4282,1,2
UA20366,4342,1,3
UA10832,4392,1,2
UA10832,4452,1,3
UA11173,4506,1,2
UA11173,4566,1,3
UA20760,4675,1,2
UA20760,4735,1,3
UA10304,5116,1,2
UA10304,5176,1,3
UA20604,5247,1,2
UA20604,5307,1,3
UA20661,8376,1,2
UA20661,8436,1,3
UA10057,8981,1,2
UA10057,9041,1,3
UA10739,9641,1,2
UA10739,9701,1,3
UA10455,9935,1,2
UA10455,9995,1,3
UA10673,13895,1,2
UA10673,13955,1,3
UA10071,34200,1,0
UA10176,34200,1,0
UA10194,34200,1,0
UA10523,34200,1,0
UA10706,34200,1,0
UA11067,34200,1,0
UA10075,34200,1,1
UA10560,34200,1,1
UA10682,34200,1,1
UA11180,34200,1,1
UA11261,34200,1,1
UA10918,34260,1,0
UA11372,34260,1,0
UA10071,34260,1,1
UA10176,34260,1,1
UA10194,34260,1,1
UA10523,34260,1,1
UA10706,34260,1,1
UA11067,34260,1,1
UA10279,34320,1,0
UA11070,34320,1,0
UA11084,34320,1,0
UA10918,34320,1,1
UA11372,34320,1,1
UA11055,34380,1,0
UA11116,34380,1,0
UA11185,34380,1,0
UA11295,34380,1,0
UA10279,34380,1,1
UA11070,34380,1,1
UA11084,34380,1,1
UA10665,34440,1,0
UA11215,34440,1,0
UA11055,34440,1,1
UA11116,34440,1,1
UA11185,34440,1,1
UA11295,34440,1,1
UA11067,1385,1,2
UA11067,1445,1,3
UA20510,1668,1,2
UA21181,1700,1,2
UA20510,1728,1,3
UA21181,1760,1,3
UA10523,1938,1,2
UA10523,1998,1,3
UA10706,2044,1,2
UA10706,2104,1,3
UA20317,2706,1,2
UA20317,2766,1,3
UA20874,2938,1,2
UA20874,2998,1,3
UA20894,4067,1,2
UA20894,4127,1,3
UA20011,4203,1,2
UA20011,4263,1,3
UA20459,4443,1,2
UA20459,4503,1,3
UA20472,5054,1,2
UA10279,5061,1,2
UA20472,5114,1,3
UA10279,5121,1,3
UA20456,5163,1,2
UA20456,5223,1,3
UA20105,6247,1,2
UA20105,6307,1,3
UA10918,6567,1,2
UA10918,6627,1,3
UA11261,6756,1,2
UA11261,6816,1,3
UA11295,8308,1,2
UA20931,8354,1,2
UA11295,8368,1,3
UA20931,8414,1,3
UA20241,10059,1,2
UA20241,10119,1,3
UA21236,11437,1,2
UA21236,11497,1,3
UA11372,12578,1,2
UA11372,12638,1,3
UA10364,34500,1,0
UA11379,34500,1,0
UA10665,34500,1,1
UA11215,34500,1,1
UA10644,34560,1,0
UA10820,34560,1,0
UA10994,34560,1,0
UA11119,34560,1,0
UA11384,34560,1,0
UA10364,34560,1,1
UA11379,34560,1,1
UA10520,34620,1,0
UA11093,34620,1,0
UA10644,34620,1,1
UA10820,34620,1,1
UA10994,34620,1,1
UA11119,34620,1,1
UA11384,34620,1,1
UA10297,34680,1,0
UA10366,34680,1,0
UA10520,34680,1,1
UA11093,34680,1,1
UA10171,34740,1,0
UA10369,34740,1,0
UA10441,34740,1,0
UA10585,34740,1,0
UA10925,34740,1,0
UA11037,34740,1,0
UA11221,34740,1,0
UA10297,34740,1,1
UA10366,34740,1,1
UA11093,1501,1,2
UA11093,1561,1,3
UA20205,3336,1,2
UA20548,3384,1,2
UA20205,3396,1,3
UA20548,3444,1,3
UA20830,3968,1,2
UA20830,4028,1,3
UA20378,4613,1,2
UA20378,4673,1,3
UA20599,6643,1,2
UA20599,6703,1,3
UA20761,7249,1,2
UA20761,7309,1,3
UA10520,7374,1,2
UA10520,7434,1,3
UA20764,9107,1,2
UA20764,9167,1,3
UA21225,10050,1,2
UA21225,10110,1,3
UA11119,11258,1,2
UA11119,11318,1,3
UA10644,11623,1,2
UA10644,11683,1,3
UA10230,34800,1,0
UA10251,34800,1,0
UA11264,34800,1,0
UA10171,34800,1,1
UA10369,34800,1,1
UA10441,34800,1,1
